id,year,title,author,keywords,assigned_topics,authors,abstract,umap_x,umap_y,source_url,poster_number
1604,2023,Computational principles of predictive representation in the human brain,Anna Leshinskaya,kalman filter | successor representation | predictive learning | memory,"Methods, theory & everything else","Anna Leshinskaya, Charan Ranganath, Erie Boorman, UC Davis, United States","We compared three models of predictive learning as competing accounts of the neural representation of predictive knowledge in two memory areas. Each model captures distinct computational principles: the successor representation (SR) reflects discounted cumulative frequency, transition probability (TP) reflects pairwise conditional probabilities, and the Kalman filter (KF) captures weakening of weights among competing predictors of the same outcome. We tested the unique predictions of each model on neural adaptation following predictive learning in two neural areas important for temporal relational memory: anterior-lateral entorhinal cortex (alEC) and middle temporal gyrus (MTG). We found that alEC was only and best accounted for by the SR, while MTG responses were behaviorally dependent, reflecting KF in participants exhibiting KF-like behavior and SR otherwise. We suggest that SR and KF learning principles compete for behavioral control but can be simultaneously implemented in different neural areas, potentially allowing the learner to achieve diverse goals.",2.7412631511688232,7.227245807647705,https://2023.ccneuro.org/view_papera42b.html?PaperNum=1604,
1420,2023,Computational Tracking of Parkinsonian Motor Fluctuations in a Real-World Setting: a case study,Ainara Carpio Chicote,parkinson’s disease | markerless motion capture | real-world neuroscience,"Methods, theory & everything else","Ainara Carpio Chicote, Julian Jeyasingh-Jacob, Subati Abulikemu, Shlomi Haar, Imperial College London, United Kingdom","Digital biomarkers based on accurate tracking of motor behaviour can provide a cost-effective, objective, and robust measure for Parkinson’s Disease progression, changes in care needs, and the effect of interventions. Markerless motion capture technology offers a promising approach for running it in the home. This technology uses depth sensors to capture movement unobtrusively and generate objective and quantifiable movement features. Here we present a 4-month long case study during which the patient visits our lab every month to perform mobility tasks and daily living tasks. Our data suggest accurate tracking of symptom fluctuations during both task types. This is a promising proof-of-concept towards passive tracking in-the-home of Parkinsonian symptom fluctuations.",5.2488932609558105,3.7360005378723145,https://2023.ccneuro.org/view_paper29d7.html?PaperNum=1420,
1575,2023,Confidence is detection-like in high-dimensional spaces,Wiktoria Luczak,metacognition | conﬁdence | inference | positive evidence bias | signal detection,Decision-making and metacognition,"Wiktoria Luczak, Stephen Fleming, University College London, United Kingdom","A ""positive evidence bias"" (PEB) is the empirical observation that confidence ratings (unlike first-order decisions) are relatively insensitive to evidence against a selected perceptual choice. Such findings have been interpreted as human metacognition being limited by biases or heuristics. However more recent work has shown that a PEB emerges for high-dimensional stimulus sets when unitary neural network architectures are trained to track the correctness of their decisions (Webb et al., 2022). Here we show that Bayes-optimal confidence also shows a PEB in higher-dimensional signal detection theoretic spaces. This effect occurs due to a nonlinearity induced by normalisation of confidence by a large number of unchosen alternatives, and also emerges in neural network models when the number of unchosen options in a stimulus set. Our analysis suggests that a PEB is rational if subjects are computing confidence in an evidence space that is larger than that assumed by the experimenter.",2.59421706199646,3.7271132469177246,https://2023.ccneuro.org/view_papera04a.html?PaperNum=1575&talk,
1083,2023,Confidence optimally modulates decision policy in reinforcement learning,kobe desender,confidence | decision making | reinforcement learning,Decision-making and metacognition,"kobe desender, KU Leuven, Belgium; Tom Verguts, UGent, Belgium","The sense of confidence in decision-making has often been argued to serve a regulatory role in learning. However, there is little direct evidence to support this hypothesized role. The current work used a manipulation of decision confidence to investigate whether confidence modulates learning in a 2-armed bandit task. Results showed that the reported level of confidence closely tracks the probability of being correct, as hypothesized by influential models of confidence. A model comparison approach showed that, contrary to the learning hypothesis, decision confidence influences decision policy but leaves learning unaffected. Specifically, when participants were more confident in their choices, the estimated decision noise was lower. Further optimality analyses show that this is, in fact, a rational approach which maximizes earnings by more frequently selecting the high-valued bandit. Finally, we showed that confidence in value-based choices can be understood as a subjective report about the value of the chosen option. In sum, our finding reveal an important role for confidence in reinforcement learning, but differently than as originally hypothesized.",2.365091562271118,3.924628973007202,https://2023.ccneuro.org/view_paperaee0.html?PaperNum=1083,
1705,2023,Connecting hippocampal representations to predictive auxiliary tasks in deep RL,Ching Fang,deep reinforcement learning | representation learning | hippocampus | prediction | deep neural networks,"RL, motor control & planning","Ching Fang, Columbia University, United States; Kimberly Stachenfeld, DeepMind, United States","The ability to predict upcoming events has been hypothesized to comprise a key aspect of human and animal cognition. Hippocampus is thought to be involved in this function, supporting memory-guided behaviors like navigation and model-based planning wherein past experiences are translated into future plans. However, little is known about how this hypothesized role in prediction constrains hippocampal inputs, and what the influence of interconnected regions performing competing tasks (like dopaminergic learning) might have on these populations. Interestingly, in deep reinforcement learning (RL), predictive auxiliary tasks have been found to improve task performance by improving the representational features learned in a deep RL model. We use this framework to study how regions with different computational objectives can jointly influence representation learning. We find that prediction, as an auxiliary representational objective, can benefit representation learning in tasks with sparse rewards, particularly in transfer learning settings. We also show how splitter cell phenomena can arise from this model. This work recalls classic theories of hippocampus as a a system that records features of an episode that are not immediately relevant to the computation of reward but may later have information whose relevance will later be determined and consolidated.",3.306258201599121,6.137046813964844,https://2023.ccneuro.org/view_paper6543.html?PaperNum=1705,
1455,2023,Connectivity of different occipital body areas and their roles in affective action perception,Baichen Li,functional magnetic resonance imaging (fmri) | functional connectivity | body perception,"Neural population geometry & dynamics | Methods, theory & everything else","Baichen Li, Marta Poyo Solanas, Giuseppe Marrazzo, Beatrice de Gelder, Maastricht University, Netherlands","The lateral occipital cortex (LOC) plays a key role in body action perception, but current understanding of its functions is still limited by the contrasts and tasks used and by the heterogeneity of the LOC body regions. This study adopted data-drive approaches and investigated the connectivity of the LOC body area for aggressive, defensive, and neutral body videos. In two human 7T fMRI experiments using independent component analysis, four adjacent body selective areas were detected within the LOC network showing distinct connectivity profiles and functional roles. Action type independent connectivity was found for the posterior-ventral areas to the visual cortex, the posterior-dorsal areas to the precuneus and the anterior areas to the frontal cortex. Action type specific connectivity modulations were found in middle frontal gyrus for the aggressive condition with increased connectivity to the anterior body areas and decreased connectivity to the posterior-dorsal body areas. For the defensive condition, however, area-nonspecific enhancement was found for the LOC-cingulate connectivity. These results suggested a functional dissociation related to the action type during body perception and a potential hierarchy within the LOC body system.",8.082160949707031,4.41411828994751,https://2023.ccneuro.org/view_paper1e22.html?PaperNum=1455,
1061,2023,Consistency or Fluctuations? How Humans Manage Limited Search Capacity Over Consecutive Uncertain Choices,Alice Vidal,search capacity | choice variability | breadth-depth dilemma,"Decision-making and metacognition | Methods, theory & everything else","Alice Vidal, Salvador Soto-Faraco, Ruben Moreno-Bote, Universitat Pompeu Fabra, Spain","Many everyday situations, such as investing money, or allocating attention in exams, involve making uncertain choices using limited resources. In these cases, both choices and the resource allocation fluctuate over time. However, the mechanisms underlying such variability and its impact on performance remain poorly understood. Here, we employ a novel ecological paradigm to test the presence of a consistency bias in sequential multiple-choice scenarios with limited search capacity. We manipulated the environment so that homogenous resource allocation was not always the optimal search regime. The results showed that humans follow search strategies characterised by intentional fluctuations that exceed those predicted by the optimal model, but they have little impact on performance. By extending the optimal model, we show that, overall, the observed variations in resource allocation strike a balance between the gathering of sufficient relevant information for some choices and the risk to leaving some others to chance. These fluctuations prioritise anticipation and information gathering, both beneficial behaviours in a highly dynamical world.",3.6995818614959717,4.8688554763793945,https://2023.ccneuro.org/view_paper192b.html?PaperNum=1061,
1257,2023,Constructing and deconstructing bias: modeling privilege and mentorship in agent-based simulations,Andria Smith,social influence | bias | privilege | social network | intervention,Social cognition & theory of mind,"Andria Smith, Max Planck Institute for Intelligent Systems, Stuttgart, Germany; Simon Heuschkel, University of Tübingen, Germany; Ksenia Keplinger, Max Planck Institute for Intelligent Systems, Stuttgart, Germany; Charley Wu, University of Tübingen, Germany","Bias exists in how we pick leaders, who we perceive as being influential, and who we interact with, not only in society, but in organizational contexts. Drawing from leadership emergence and social influence theories, we investigate potential interventions that support diverse leaders. Using agent-based simulations, we model a collective search process on a fitness landscape. Agents combine individual and social learning, and are represented as a feature vector blending relevant (e.g., individual learning characteristics) and irrelevant (e.g., race or gender) features. Agents use rational principles of learning to estimate feature weights on the basis of performance predictions, which are used to dynamically define social influence in their network. We show how biases arise based on historic privilege, but can be drastically reduced through the use of an intervention (e.g. mentorship). This work provides important insights into the cognitive mechanisms underlying bias construction and deconstruction, while pointing towards real-world interventions to be tested in future empirical work.",2.163978099822998,6.035559177398682,https://2023.ccneuro.org/view_paper12fb.html?PaperNum=1257,
1725,2023,Control Limited Perceptual Decision Making,Juan R. Castiñeiras de Saa,perceptual decision-making | control | engagement | lapses | normative models | decision confidence | entropy,Decision-making and metacognition,"Juan R. Castiñeiras de Saa, Alfonso Renart, Champalimaud Foundation, Portugal","Periods of disengagement are generally observed during perceptual decision-making tasks, but a normative understanding is lacking. Here, we develop a theory that frames disengagement as a problem in cognitive control. Good performance through task engagement requires control, which is costly, establishing a performance-control tradeoff. We derive decision policies that optimize this tradeoff as a function of the agent's cognitive control capacity. When it is sufficiently low, agents lapse. For intermediate control limitations, a new decision-making regime appears where agents do not lapse, but their behavior is still shaped by control. We identify hidden signatures of control-limited behavior at the level of accuracy, reaction time and decision confidence which are often observed experimentally, but had not been normatively explained. Our findings provide a path to the study of normative decision strategies in real biological agents.",3.170743942260742,4.633658409118652,https://2023.ccneuro.org/view_paperb25d.html?PaperNum=1725,
1387,2023,Controllability Inferences Promote Adaptive Action Selection during Adolescence,Noam Goldway,reinforcementlearning | development | controllability introductionboth instrumental and pavlovian learning systems informindividuals’ actionselection.throughinstrumental learning | individuals learn which actions to take in response tostimuli to maximize rewards and avoid punishments.through pavlovian learning | neutral cues canacquirethevalue of their associated outcomes | elicitingvalence-specific behavioral reactions (pavlov | 2010). inhigh-control environments | whereoutcomesarecontingenton actions | instrumental learning should be recruited todiscover andexploit themost beneficial actions. however | in uncontrollable environments | the additionalcomputational complexity of instrumental learning isunnecessary | and “default” pavlovian reactions maysupport adaptive behavioral responding (moscarello | hartley | 2017).prior studies have demonstrated both increasedand decreased pavlovian response biases inadolescents(kim | 2011 | mccallum | 2010 | pattwell | 2012 | raab | 2020). here | we tested thehypothesis that such modulation of pavlovian biases onlearning might arise from a heightened sensitivity toenvironmental controllability during adolescence. wemanipulated the degree of outcomecontrollability withinago-no-go learning task. weexpected(1) that participantsacross age would show greater expression of pavlovianbias in the uncontrollable condition | and (2) thatadolescents would show heightened flexibility | relative to childrenandyoungadults | incalibratingtheirexpressionofpavlovianbiastothecontrollabilityoftheenvironment. methodsparticipants and task: 90individuals (ages 8-27 | n=30children (8 - 12) | n = 30 adolescents (13 - 17) | n = 30adults (18 - 27)) completed a go/no-go task (adaptedfromguitart-masipet al | 2012). eachtrial beganwiththepresentation of one of four different robots onthescreenand a button that participants could press or not press .after choosing to press or not press the button | participants viewed the outcome of their choice (figure1.a). valence and action were orthogonalized such thateach robot was associated with a distinct valence-actionpairing(i.e | gotowin | gotoavoidlosing | no-gotowin | andno-gotoavoidlosing | figure1.b).thetaskhadtwoconditions: in the controllable condition | a correct actionresulted in the better outcome 80%of the time and theworse outcome 20% of the time. in the uncontrollablecondition | any action led to the better or the worseoutcome50%ofthetime(figure1.c). computational modeling:inthemodel | thelearnerinfersthecontrollability of theenvironmentbycomparingrewardpredictions fromapavlovianversus instrumental learningprocess (dorfman | gershman | 2019). the pavlovianlearningmechanismestimates themeanrewardvaluefora givenstimulus ( | whereas theinstrumental learningθ ^ 𝑠( ) )process estimates the mean reward value for a givenstimulus and action ( . the value of both estimatesθ ^ 𝑠𝑎( ) )areupdatedoneachtrial throughanerror-drivenlearningprocess: | where isthepredictionerror | ∆θ ^𝑡 =η𝑡 −1 δ δ 𝑟 −θ ^𝑡 reflecting the deviation between outcome ( ) and𝑟expectation | and is a dynamic learning rate that isη𝑡 incremented by 1after eachencounter withthestimulus.additionally | the initial stimulus and action values andinitial learningratearefreeparametersestimatedforeachlearner.rewardpredictionsinformactionselectiondifferentiallyforpavlovian and instrumental processes. instrumentalvalues are equal to expectedreward whereas𝑉𝑠 | 𝑎( )= θ ^ 𝑠 | 𝑎( ) the pavlovian value is for go actions or 0 for𝑉𝑠( )= θ ^ 𝑠( ) no-go actions. instrumental values have greater 239reward-predictive accuracy only in controllableenvironments. thus | the degree of environmentalcontrollability can be inferred through the differentialpredictiveabilityofpavlovianversusinstrumental values: ∆𝐿 = 𝑟𝑙𝑜𝑔 θ𝑠 ^ θ𝑠 | 𝑎 ^ + (1 − 𝑟)𝑙𝑜𝑔 1− | ^ 1− | ^ the value of l at the start of thetask was 0 | reflectingunbiased controllability beliefs. using the relationw=1/(1+exp(l)) | the pavlovian weight parameter (w) isupdated on each trial. a larger pavlovian weight drivesreflexivepavlovianbehavior | whereas smaller pavlovianweightsyieldagreaterrelianceoninstrumental actions.+𝑉𝑠 | 𝐺𝑂( ) = (1 − 𝑤) 𝑉𝐼 𝑠 | 𝐺𝑂( ) 𝑤𝑉𝑝 𝑠 | 𝐺𝑂( ) the pavlovian weight was initializedat .5at thestart ofthe first block | and its value at the beginning of thesecond block was a free parameter ( estimated for𝑤2 )eachindividual. resultsbehavioral analyses: participants earnedmoreticketsin the controllable condition (f(1 | 174)=186.2 | p<.001).an interaction between age group and controllabilitycondition (f(1 | 174)=5.5 | p<.05) indicated thatadolescents demonstrated the greatest performancedifference between the controllable and uncontrollableconditions (figure. 2.a). pavlovian performance biaswas computed by averaging the proportion ofparticipants’ “go” responses to robots that gave tickets(i.e | reward-invigorated actions) with their proportionof“nogo” responses torobots that took away tickets(i.e | punishment-suppressed actions). a linear regressionmodel revealed greater pavlovian bias in theuncontrollable condition (f(1 | 87)=7.13 | p<.01) and amarginal age-groupbycontrollabilityconditioninteraction(f(2 | 87)=3 | p=.056). post hoc analyses revealed thatpavlovian bias differed across conditions only inadolescents (t(87)=3.54 | p<.01 | bonferroni-corrected)but not inother agegroups(p’s=1 | bonferroni-corrected)(figure2.b).computational modeling: the mean pavlovianweight(w) across trials was greater in the uncontrollable | relativetocontrollable | condition (f(2 | 87)=20.7 | p<.001 | figure 2.c). lower pavlovian weight in the controllablecondition was associated with more tickets won (f(1 | 88)=61.1 | p<.001) (figure2.d). agegroupsdifferedin their sensitivity to changes in environmentalcontrollability | as indicated by a marginal age-group bycondition interaction (f(2 | p=.054). post-hocanalyses demonstratedthat adolescents’ pavlovianbiasdiffered across conditions (t(87)=4.54 | bonferroni-corrected) | but children’s and adults’ did not(p’s>.47 | bonferroni-corrected)(figure2.c). discussionweexaminedwhethertheabilitytocalibratetheexpressionof pavlovian and instrumental learning to the degree ofenvironmental controllability changed with age. weformalized this process of calibration within a bayesiancomputational framework (dorfman | 2019) | inwhich evidence of controllability modulates the degree ofreliance on pavlovian versus instrumental responses.extending past work in adults | we foundthat | across age | participants exhibited greater expression of pavlovianbiases in the uncontrollable | relative to the controllable | condition. moreover | we found marginal support for ourhypothesis thattheabilitytoflexiblyarbitratebetweentheselearningprocesseswouldbegreatestinadolescence. adolescents’ heightened sensitivity toenvironmental controllability may provideareconciliationofinconsistent findings from prior research. studies ofaversive conditioning (kim | 2012)haveobservedthatadolescentsexhibit persistent pavlovianrespondingduringextinction.insuchexperiments | therelationbetweenstimuli andaversiveoutcomes is fundamentally uncontrollable. our presentresultsandthesepreviousstudiessuggestthatadolescentsdisplay stronger pavlovianreactivebehaviorthanotheragegroups inuncontrollableenvironments.however | consistentwithpreviousresearch(raab | 2020) | anoppositepattern of results emerges when the environment iscontrollable | with adolescents more effectively diminishingtheir expression of pavlovian biases and exhibiting betterinstrumental learning. our findings reconcile theseseemingly conflicting results by demonstrating thatadolescents show the greatest flexibility in adapting theirlearning computations to the controllability of theirenvironments. 240acknowledgmentsthis work was supported by national sciencefoundationgrantno.1654393toc.a.h references dorfman | h.m | s.j. .controllabilitygovernsthebalancebetweenpavlovianandinstrumental actionselection.naturecommunications | 10(1) | 5826. guitart-masip | huys | q.j.m | fuentemilla | dayan | duzel | dolan | r.j. .goandno-golearninginrewardandpunishment:interactionsbetweenaffectandeffect.neuroimage | 62(1) | 154–166. kim | j.h | richardson | r. .immunohistochemical analysesoflong-termextinctionofconditionedfearinadolescentrats.cerebral cortex | 21(3) | 530–538. mccallum | kim | r. .impairedextinctionretentioninadolescentrats:effectsofd-cycloserine.neuropsychopharmacology: official publicationoftheamericancollegeofneuropsychopharmacology | 35(10) | 2134–2142. moscarello | j.m | c.a. .agencyandthecalibrationofmotivatedbehavior. trendsincognitivesciences | 21(10) | 725–735. pattwell | s.s | duhoux | c.a | johnson | d.c | jing | elliott | m.d | ruberry | e.j | powers | mehta | yang | r.r | soliman | glatt | c.e | casey | b.j | ninan | lee | f.s. .alteredfearlearningacrossdevelopmentinbothmouseandhuman. proceedingsof thenational academyof sciencesof theunitedstatesof america | 109(40) | 16318–16323. pavlov | p.i. .conditionedreflexes:aninvestigationofthephysiological activityofthecerebral cortex. annalsof neurosciences | 17(3) | 136–141. raab | h.a | c.a. .adolescentsexhibitreducedpavlovianbiasesoninstrumentallearning. scientificreports | 15770. 241,"RL, motor control & planning","Noam Goldway, Hillary Raab, New York University, United States; Careen Foord, Weill Cornell Medicine, United States; Catherine Hartley, New York University, United States","Flexible arbitration between instrumental and Pavlovian learning allows for adaptive behavioral control. In controllable environments, instrumental learning can support the selection of actions that bring about rewards and avoid punishments. In uncontrollable environments, where actions have no causal influence on reward outcomes, individuals may rely on less computationally costly “default” Pavlovian reactions. Prior studies suggest that adolescents may demonstrate reduced Pavlovian biases on instrumental learning in controllable environments. Here, we asked whether greater adaptability of action selection to environmental controllability could explain these adolescent-specific effects. Ninety participants, aged 8-27 performed a Go/No-Go task in both controllable and uncontrollable environments. We implemented a Bayesian reinforcement learning model to evaluate controllability inferences and corresponding changes in the engagement of instrumental and Pavlovian learning systems across age. Relative to children and adults, adolescents exhibited greater flexibility in calibrating expression of Pavlovian bias to the controllability of the environment. Such flexibility may be beneficial for discovering rewards in the new environments adolescents encounter during their transition into more independent adults.",2.8623664379119873,5.225341320037842,https://2023.ccneuro.org/view_paper352e.html?PaperNum=1387,
1610,2023,Cortical dopamine enables deep reinforcement learning and leverages dopaminergic heterogeneity,Jack Lindsey,reinforcement learning | dopamine | representation learning | prediction errors model of da-modulated representation learning following past work | we use an actor-critic model of reinforcement learning in the basal ganglia (joel | niv | ruppin | 2002). in our model (fig. 1a) | an animal’s state s is encoded in distributed cortical population activity | φ(s). the mapping from state to cortical representation is performed by a single neural network layer (though in principle it could involve multiple layers): φ(s) =relu(w cs). we use a standard actor-critic rl model based on this cortical activity: one set of corticostriatal projections (the “actor”) transforms the cortical representation into actions: ¯a = w aφ(s). the animal’s action a is selected by adding exploratory noise to ¯a. other corticostriatal projections (the “critic”) compute the predicted value v (s) of the animal’s state: v (s) =w vφ(s). learning: midbrain da neurons compute rpe by combining reward with value predictions. the rpe at time t is defined as rpet = rt +v (st ) −v (st−1). the critic weights are updated using td learning: ∆w v = (rpe)φ(s)t | the actor weights are updated with a three-factor rule: ∆w a = (rpe)(a − ¯a)φ(s)t . additionally | the cortical input weights(w c) ji from state input i to cortical neuron j are updated according to the following dopaminemodulated hebbian rule: ∆(w c) ji = (rpe · b j)φ j(s)si. the sign of b j indicates whether neuron j undergoes plasticity that is positively or negatively modulated by dopamine activity | while the unsigned magnitude ofb j corresponds to the weight of the dopaminergic projection. we evaluate our model on two benchmark tasks: (1) a navigation task | in which the model is rewarded for reaching a target location in a square maze | (2) a reaching task | in which the model controls a two-joint arm and is rewarded for positioning it close to a target. in both tasks | the state input consists of the agent’s current coordinates and velocity | as well as the coordinates of the target. the action output by the model corresponds to acceleration (in the maze task) or joint torques (in the reaching task). if the da feedback weights b are symmetric to the critic weights w v | our model implements backpropagation of the critic learning objective. however | so requires biologically implausible sharing of weight information between corticostriatal projections and cortical dopamine inputs. we experiment with several alternatives: (1) random continuous values of b (“random strength | mixed sign”) | (2) random binary b with every weight set randomly to +1 or -1 (“global | mixed 209 this work is licensed under the creative commons attribution 3.0 unported license. to view a copy of this license | visit (3) uniform b with every entry equal to 1 (“global | uniform sign”). we compare these models to a baseline with no representation learning (“no cortical da”). models with mixedsign plasticity improve task performance | indicating that cortical da promotes useful representation learning (fig. 1b | results shown for the reaching task but are similar for the navigation task). interestingly | global uniform da does not perform as well | and continuous-valued da projections do not improve learning more than a globally-broadcast da signal given mixed-sign plasticity. our results suggest that the presence of cortical neurons with both positive and negative plasticity responses to da modulation is key to da-driven representation learning | but da projections can be coarsely targeted. high-dimensional state information in da activity as auxiliary predictive objectives recent experimental work has found heterogeneous tuning of individual da neurons in vta to different state variables (takahashi | 2017 | engelhard | 2019) | motivating the proposal dopamine population activity reflects prediction errors for diverse quantities besides reward (gardner | schoenbaum | gershman | 2018 | lee | witten | daw | 2022). the computational benefit of such heterogeneity is unclear | as classical model-free rl models are sensitive only to the average da activity across the population. however | in our model | because of the involvement of da activity in representation learning via modulation of cortical plasticity | heterogeneity of da tuning can impact learning via its impact on shaping cortical representations. model of heterogenenous da activity: concretely | we model dopamine activity as a k-dimensional population code | with different population activity modes encoding prediction errors for different statedependent quantities (figure 2a). one of these quantities is reward | and its associated prediction error (rpe) is encoded by a particular activity mode | the mean activity across the population. the actor learning rule remains unchanged | but the critic is modified to output a vector-valued prediction corresponding to the vector-valued dopaminergic teaching signal. the kth prediction error mode pek projects to cortical neuron j via weights b jk. cortical plasticity is modulated by the combined dopaminergic input to each cortical neuron: ∆(w c) ji = (kpek · b jk)φ j(s)si. this model can be interpreted as augmenting the rl objective with k-1 additional prediction tasks. these auxiliary tasks have no direct impact on the network’s performance | but may impact it indirectly through their contribution to representation learning. we find that the impact of high-dimensional da activity on learning depends strongly on the choice of non-rpe variables (“auxiliary targets”). as a naive baseline | we choose the auxiliary targets to be random functions of the agent’s state (obtained by passing the state through a neural network with random weights). we find that the use of random state features as auxiliary targets does not improve learning performance (fig. 2b | light blue). we predicted that useful auxiliary targets are those that are defined by linear combinations of state features that are themselves linearly correlated with task reward (importantly | this criterion does not imply that auxiliary targets themselves need be correlated with reward). by training a neural network to uncover such features | we were able to find a set of auxiliary target signals that significantly improve learning when represented in da population activity (fig. 2b | orange). the resulting da population activity strongly encodes position | velocity | goal location | and action | as measured by the ability to decode these variables from da activity (fig. 3a). one key prediction of our model is that cortical representations of an animal’s state are shaped by da activity. concretely | the extent to which cortical activity can be linearly predicted by (1) rpe | and (2) da population activity increases significantly over the course of learning (fig. 3b). 210references engelhard | finkelstein | cox | fleming | jang | h. j | ornelas | others . specialized coding of sensory | motor and cognitive variables in vta dopamine neurons. nature | 570 | 509–513. gardner | m. p | s. j. . rethinking dopamine as generalized prediction error. proceedings of the royal society b | 285 | 20181645. joel | e. . actor–critic models of the basal ganglia: new anatomical and computational perspectives. neural networks | 15(4-6) | 535–547. lee | r. s | i. b | n. d. . a vector reward prediction error model explains dopaminergic heterogeneity. biorxiv | 2022–02. takahashi | y. k | batchelor | h. m | liu | khanna | morales | g. . dopamine neurons respond to errors in the prediction of sensory features of expected rewards. neuron | 95(6) | 1395–1405. 211,"RL, motor control & planning | Neural population geometry & dynamics","Jack Lindsey, Ashok Litwin-Kumar, Columbia University, United States","Midbrain dopamine (DA) activity is implicated in reinforcement learning (RL). DA activity is observed to signal reward prediction error (RPE), a key quantity in many RL algorithms used to modulate updates to state-reward and state-action associations. How the state representations underlying these associations are themselves learned is typically outside the scope of RL models of the basal ganglia. However, modern RL algorithms in machine learning typically employ deep RL, in which state representations are learned as part of the RL algorithm. In this work, we investigate the requirements for biologically plausible deep RL by studying a model in which DA projections to cortical regions upstream of the striatum drive state representation learning. We show that coarse, global DA projections are sufficient to enable effective representation learning. We next apply our model to an open question in the field: recent experimental evidence suggests DA population activity does not uniformly signal RPE, but rather heterogeneously encodes higher-dimensional information about an animal’s state. We show that such heterogeneity can improve learning by effectively providing auxiliary prediction objectives that refine representation learning. Our framework provides a normative prediction of the optimal set of DA signals for a given task.",3.2936336994171143,5.787056922912598,https://2023.ccneuro.org/view_paper920c.html?PaperNum=1610,
1347,2023,Cross-modal semantic activation investigated using multivariate approaches applied to MEG data,Yulia Bezsudnova,mvpa | time-delay embedding | cross-modal generalization | semantic,"Naturalistic encoding/decoding | Methods, theory & everything else","Yulia Bezsudnova, Andrew Quinn, Syanah Wynn, Ole Jensen, University of Birmingham, United Kingdom","The timing of semantic processing during object recognition in the brain remains a topic of ongoing discussion. One way of addressing this question is by applying multivariate pattern analysis (MVPA) to human electrophysiological responses to object images of different semantic categories. However, while MVPA can reveal whether neuronal activity patterns are distinct for different stimulus categories, concerns remain on whether low-level visual features also contribute to the classification results. To address this issue, we applied a cross-decoding approach to MEG data from stimuli from two different modalities: images and written words. Furthermore, we combined MVPA with a time-delay embedding technique used to characterize dynamical systems from measurements with limited resolution. Our results provide evidence for semantic co-activation between textual and pictorial occurring as early as 150-200 ms. This early onset of semantic processing is surprising in relation to previous work employing e.g. the N400 paradigm estimating the onset of semantic processing to ≥250ms.",7.282763481140137,4.145289421081543,https://2023.ccneuro.org/view_paper14fe.html?PaperNum=1347,
1441,2023,Cross-Task fMRI Decoding: a Window into Mind-Wandering,Ronald Dekker,semantic decoding | hyperalignment | mind-wandering | spontaneous thought,"Naturalistic encoding/decoding | LLMs, reasoning, interpretability | Neural population geometry & dynamics","Ronald Dekker, University of Tokyo, Japan; Amanda Lins, Max Planck Institute, Germany; Aaron Nakamura, Junxia Wang, Morritz Bammel, University of Tokyo, Japan; Quentin Huys, University College London, United Kingdom; Nicolas Schuck, Max Planck Institute, Germany; Mingbo Cai, University of Tokyo, Japan","Although much progress in understanding the human brain has been driven by task-based neuroimaging studies, a substantial proportion of mental processes occurs off-task in the form of spontaneous thought. The covert nature of spontaneous thought presents a challenge to studying its underlying processes and dynamics. To overcome this challenge, we developed a computational pipeline for cross-task semantic decoding, in particular from movie-watching to spontaneous thought. We recorded fMRI from 17 subjects who watched a movie, recalled scenes and were scanned during rest. We use the representational space of a large language model as our decoding target, and introduce a method to ameliorate loss induced by cross-task decoding. Our results show that spontaneous thought can be characterized as a series of transitions between latent states in a hidden Markov model with interpretable content and transition parameters, which may have practical applications in the diagnosis and treatment of mental disorders.",4.285848617553711,4.879528045654297,https://2023.ccneuro.org/view_paper5e3e.html?PaperNum=1441,
